"","Event","Bed","sc","sh"
"1523","2017D06016","KSH1","2",24
"1524","2017D06016","KSH1","2",23
"1525","2017D06016","KSH1","2",19
"1526","2017D06016","KSH1","2",22
"1527","2017D06016","KSH1","2",23
"1528","2017D06016","KSH1","2",20
"1529","2017D06016","KSH1","2",20
"1530","2017D06016","KSH1","2",16
"1531","2017D06016","KSH1","2",16
"1532","2017D06016","KSH1","2",16
"1533","2017D06016","KSH1","2",16
"1534","2017D06016","KSH1","2",16
"1535","2017D06016","KSH1","2",16
"1536","2017D06016","KSH1","2",16
"1537","2017D06016","KSH1","2",16
"1538","2017D06016","KSH1","2",16
"1539","2017D06016","KSH1","2",16
"1540","2017D06016","KSH1","2",16
"1541","2017D06016","KSH1","2",16
"1542","2017D06016","KSH1","2",16
"1543","2017D06016","KSH1","2",16
"1544","2017D06016","KSH1","2",16
"1545","2017D06016","KSH1","2",16
"1546","2017D06016","KSH1","2",16
"1547","2017D06016","KSH1","2",16
"1548","2017D06016","KSH1","2",16
"1549","2017D06016","KSH1","2",17
"1550","2017D06016","KSH1","2",17
"1551","2017D06016","KSH1","2",17
"1552","2017D06016","KSH1","2",17
"1553","2017D06016","KSH1","2",17
"1554","2017D06016","KSH1","2",17
"1555","2017D06016","KSH1","2",17
"1556","2017D06016","KSH1","2",17
"1557","2017D06016","KSH1","2",17
"1558","2017D06016","KSH1","2",17
"1559","2017D06016","KSH1","2",17
"1560","2017D06016","KSH1","2",17
"1561","2017D06016","KSH1","2",17
"1562","2017D06016","KSH1","2",17
"1563","2017D06016","KSH1","2",17
"1564","2017D06016","KSH1","2",17
"1565","2017D06016","KSH1","2",17
"1566","2017D06016","KSH1","2",17
"1567","2017D06016","KSH1","2",17
"1568","2017D06016","KSH1","2",18
"1569","2017D06016","KSH1","2",18
"1570","2017D06016","KSH1","2",18
"1571","2017D06016","KSH1","2",18
"1572","2017D06016","KSH1","2",18
"1573","2017D06016","KSH1","2",18
"1574","2017D06016","KSH1","2",18
"1575","2017D06016","KSH1","2",18
"1576","2017D06016","KSH1","2",18
"1577","2017D06016","KSH1","2",18
"1578","2017D06016","KSH1","2",18
"1579","2017D06016","KSH1","2",18
"1580","2017D06016","KSH1","2",18
"1581","2017D06016","KSH1","2",18
"1582","2017D06016","KSH1","2",18
"1583","2017D06016","KSH1","2",18
"1584","2017D06016","KSH1","2",18
"1585","2017D06016","KSH1","2",18
"1586","2017D06016","KSH1","2",18
"1587","2017D06016","KSH1","2",19
"1588","2017D06016","KSH1","2",19
"1589","2017D06016","KSH1","2",19
"1590","2017D06016","KSH1","2",19
"1591","2017D06016","KSH1","2",19
"1592","2017D06016","KSH1","2",19
"1593","2017D06016","KSH1","2",19
"1594","2017D06016","KSH1","2",19
"1595","2017D06016","KSH1","2",19
"1596","2017D06016","KSH1","2",19
"1597","2017D06016","KSH1","2",19
"1598","2017D06016","KSH1","2",19
"1599","2017D06016","KSH1","2",19
"1600","2017D06016","KSH1","2",19
"1601","2017D06016","KSH1","2",19
"1602","2017D06016","KSH1","2",19
"1603","2017D06016","KSH1","2",19
"1604","2017D06016","KSH1","2",19
"1605","2017D06016","KSH1","2",19
"1606","2017D06016","KSH1","2",19
"1607","2017D06016","KSH1","2",19
"1608","2017D06016","KSH1","2",19
"1609","2017D06016","KSH1","2",19
"1610","2017D06016","KSH1","2",19
"1611","2017D06016","KSH1","2",19
"1612","2017D06016","KSH1","2",19
"1613","2017D06016","KSH1","2",19
"1614","2017D06016","KSH1","2",19
"1615","2017D06016","KSH1","2",19
"1616","2017D06016","KSH1","2",19
"1617","2017D06016","KSH1","2",19
"1618","2017D06016","KSH1","2",19
"1619","2017D06016","KSH1","2",19
"1620","2017D06016","KSH1","2",19
"1621","2017D06016","KSH1","2",19
"1622","2017D06016","KSH1","2",19
"1623","2017D06016","KSH1","2",19
"1624","2017D06016","KSH1","2",19
"1625","2017D06016","KSH1","2",19
"1626","2017D06016","KSH1","2",19
"1627","2017D06016","KSH1","2",19
"1628","2017D06016","KSH1","2",19
"1629","2017D06016","KSH1","2",19
"1630","2017D06016","KSH1","2",19
"1631","2017D06016","KSH1","2",19
"1632","2017D06016","KSH1","2",19
"1633","2017D06016","KSH1","2",19
"1634","2017D06016","KSH1","2",19
"1635","2017D06016","KSH1","2",19
"1636","2017D06016","KSH1","2",19
"1637","2017D06016","KSH1","2",19
"1638","2017D06016","KSH1","2",19
"1639","2017D06016","KSH1","2",19
"1640","2017D06016","KSH1","2",19
"1641","2017D06016","KSH1","2",19
"1642","2017D06016","KSH1","2",19
"1643","2017D06016","KSH1","2",19
"1644","2017D06016","KSH1","2",19
"1645","2017D06016","KSH1","2",19
"1646","2017D06016","KSH1","2",19
"1647","2017D06016","KSH1","2",20
"1648","2017D06016","KSH1","2",20
"1649","2017D06016","KSH1","2",20
"1650","2017D06016","KSH1","2",20
"1651","2017D06016","KSH1","2",20
"1652","2017D06016","KSH1","2",20
"1653","2017D06016","KSH1","2",20
"1654","2017D06016","KSH1","2",20
"1655","2017D06016","KSH1","2",20
"1656","2017D06016","KSH1","2",20
"1657","2017D06016","KSH1","2",20
"1658","2017D06016","KSH1","2",20
"1659","2017D06016","KSH1","2",20
"1660","2017D06016","KSH1","2",20
"1661","2017D06016","KSH1","2",20
"1662","2017D06016","KSH1","2",20
"1663","2017D06016","KSH1","2",20
"1664","2017D06016","KSH1","2",20
"1665","2017D06016","KSH1","2",20
"1666","2017D06016","KSH1","2",20
"1667","2017D06016","KSH1","2",20
"1668","2017D06016","KSH1","2",20
"1669","2017D06016","KSH1","2",20
"1670","2017D06016","KSH1","2",20
"1671","2017D06016","KSH1","2",20
"1672","2017D06016","KSH1","2",20
"1673","2017D06016","KSH1","2",20
"1674","2017D06016","KSH1","2",20
"1675","2017D06016","KSH1","2",20
"1676","2017D06016","KSH1","2",20
"1677","2017D06016","KSH1","2",20
"1678","2017D06016","KSH1","2",20
"1679","2017D06016","KSH1","2",20
"1680","2017D06016","KSH1","2",20
"1681","2017D06016","KSH1","2",20
"1682","2017D06016","KSH1","2",20
"1683","2017D06016","KSH1","2",20
"1684","2017D06016","KSH1","2",20
"1685","2017D06016","KSH1","2",20
"1686","2017D06016","KSH1","2",20
"1687","2017D06016","KSH1","2",20
"1688","2017D06016","KSH1","2",20
"1689","2017D06016","KSH1","2",20
"1690","2017D06016","KSH1","2",20
"1691","2017D06016","KSH1","2",20
"1692","2017D06016","KSH1","2",20
"1693","2017D06016","KSH1","2",20
"1694","2017D06016","KSH1","2",20
"1695","2017D06016","KSH1","2",20
"1696","2017D06016","KSH1","2",20
"1697","2017D06016","KSH1","2",20
"1698","2017D06016","KSH1","2",20
"1699","2017D06016","KSH1","2",20
"1700","2017D06016","KSH1","2",20
"1701","2017D06016","KSH1","2",20
"1702","2017D06016","KSH1","2",20
"1703","2017D06016","KSH1","2",20
"1704","2017D06016","KSH1","2",20
"1705","2017D06016","KSH1","2",20
"1706","2017D06016","KSH1","2",20
"1707","2017D06016","KSH1","2",20
"1708","2017D06016","KSH1","2",20
"1709","2017D06016","KSH1","2",20
"1710","2017D06016","KSH1","2",20
"1711","2017D06016","KSH1","2",20
"1712","2017D06016","KSH1","2",20
"1713","2017D06016","KSH1","2",20
"1714","2017D06016","KSH1","2",20
"1715","2017D06016","KSH1","2",20
"1716","2017D06016","KSH1","2",20
"1717","2017D06016","KSH1","2",20
"1718","2017D06016","KSH1","2",20
"1719","2017D06016","KSH1","2",20
"1720","2017D06016","KSH1","2",20
"1721","2017D06016","KSH1","2",20
"1722","2017D06016","KSH1","2",20
"1723","2017D06016","KSH1","2",20
"1724","2017D06016","KSH1","2",20
"1725","2017D06016","KSH1","2",20
"1726","2017D06016","KSH1","2",20
"1727","2017D06016","KSH1","2",20
"1728","2017D06016","KSH1","2",20
"1729","2017D06016","KSH1","2",20
"1730","2017D06016","KSH1","2",20
"1731","2017D06016","KSH1","2",20
"1732","2017D06016","KSH1","2",20
"1733","2017D06016","KSH1","2",20
"1734","2017D06016","KSH1","2",20
"1735","2017D06016","KSH1","2",20
"1736","2017D06016","KSH1","2",20
"1737","2017D06016","KSH1","2",20
"1738","2017D06016","KSH1","2",20
"1739","2017D06016","KSH1","2",20
"1740","2017D06016","KSH1","2",20
"1741","2017D06016","KSH1","2",20
"1742","2017D06016","KSH1","2",20
"1743","2017D06016","KSH1","2",20
"1744","2017D06016","KSH1","2",20
"1745","2017D06016","KSH1","2",20
"1746","2017D06016","KSH1","2",20
"1747","2017D06016","KSH1","2",20
"1748","2017D06016","KSH1","2",20
"1749","2017D06016","KSH1","2",20
"1750","2017D06016","KSH1","2",20
"1751","2017D06016","KSH1","2",20
"1752","2017D06016","KSH1","2",20
"1753","2017D06016","KSH1","2",20
"1754","2017D06016","KSH1","2",20
"1755","2017D06016","KSH1","2",20
"1756","2017D06016","KSH1","2",20
"1757","2017D06016","KSH1","2",20
"1758","2017D06016","KSH1","2",20
"1759","2017D06016","KSH1","2",20
"1760","2017D06016","KSH1","2",20
"1761","2017D06016","KSH1","2",20
"1762","2017D06016","KSH1","2",20
"1763","2017D06016","KSH1","2",20
"1764","2017D06016","KSH1","2",20
"1765","2017D06016","KSH1","2",20
"1766","2017D06016","KSH1","2",20
"1767","2017D06016","KSH1","2",20
"1768","2017D06016","KSH1","2",20
"1769","2017D06016","KSH1","2",20
"1770","2017D06016","KSH1","2",20
"1771","2017D06016","KSH1","2",20
"1772","2017D06016","KSH1","2",20
"1773","2017D06016","KSH1","2",20
"1774","2017D06016","KSH1","2",20
"1775","2017D06016","KSH1","2",20
"1776","2017D06016","KSH1","2",20
"1777","2017D06016","KSH1","2",20
"1778","2017D06016","KSH1","2",20
"1779","2017D06016","KSH1","2",20
"1780","2017D06016","KSH1","2",20
"1781","2017D06016","KSH1","2",20
"1782","2017D06016","KSH1","2",20
"1783","2017D06016","KSH1","2",20
"1784","2017D06016","KSH1","2",20
"1785","2017D06016","KSH1","2",20
"1786","2017D06016","KSH1","2",21
"1787","2017D06016","KSH1","2",21
"1788","2017D06016","KSH1","2",21
"1789","2017D06016","KSH1","2",21
"1790","2017D06016","KSH1","2",21
"1791","2017D06016","KSH1","2",21
"1792","2017D06016","KSH1","2",21
"1793","2017D06016","KSH1","2",21
"1794","2017D06016","KSH1","2",21
"1795","2017D06016","KSH1","2",21
"1796","2017D06016","KSH1","2",21
"1797","2017D06016","KSH1","2",21
"1798","2017D06016","KSH1","2",21
"1799","2017D06016","KSH1","2",21
"1800","2017D06016","KSH1","2",21
"1801","2017D06016","KSH1","2",21
"1802","2017D06016","KSH1","2",21
"1803","2017D06016","KSH1","2",21
"1804","2017D06016","KSH1","2",21
"1805","2017D06016","KSH1","2",21
"1806","2017D06016","KSH1","2",21
"1807","2017D06016","KSH1","2",21
"1808","2017D06016","KSH1","2",21
"1809","2017D06016","KSH1","2",21
"1810","2017D06016","KSH1","2",21
"1811","2017D06016","KSH1","2",21
"1812","2017D06016","KSH1","2",21
"1813","2017D06016","KSH1","2",21
"1814","2017D06016","KSH1","2",21
"1815","2017D06016","KSH1","2",21
"1816","2017D06016","KSH1","2",21
"1817","2017D06016","KSH1","2",21
"1818","2017D06016","KSH1","2",21
"1819","2017D06016","KSH1","2",21
"1820","2017D06016","KSH1","2",21
"1821","2017D06016","KSH1","2",21
"1822","2017D06016","KSH1","2",21
"1823","2017D06016","KSH1","2",21
"1824","2017D06016","KSH1","2",21
"1825","2017D06016","KSH1","2",21
"1826","2017D06016","KSH1","2",22
"1827","2017D06016","KSH1","2",22
"1828","2017D06016","KSH1","2",22
"1829","2017D06016","KSH1","2",22
"1830","2017D06016","KSH1","2",22
"1831","2017D06016","KSH1","2",22
"1832","2017D06016","KSH1","2",22
"1833","2017D06016","KSH1","2",22
"1834","2017D06016","KSH1","2",22
"1835","2017D06016","KSH1","2",22
"1836","2017D06016","KSH1","2",22
"1837","2017D06016","KSH1","2",22
"1838","2017D06016","KSH1","2",22
"1839","2017D06016","KSH1","2",22
"1840","2017D06016","KSH1","2",22
"1841","2017D06016","KSH1","2",22
"1842","2017D06016","KSH1","2",22
"1843","2017D06016","KSH1","2",22
"1844","2017D06016","KSH1","2",22
"1845","2017D06016","KSH1","2",22
"1846","2017D06016","KSH1","2",22
"1847","2017D06016","KSH1","2",22
"1848","2017D06016","KSH1","2",22
"1849","2017D06016","KSH1","2",22
"1850","2017D06016","KSH1","2",22
"1851","2017D06016","KSH1","2",22
"1852","2017D06016","KSH1","2",22
"1853","2017D06016","KSH1","2",22
"1854","2017D06016","KSH1","2",22
"1855","2017D06016","KSH1","2",22
"1856","2017D06016","KSH1","2",22
"1857","2017D06016","KSH1","2",22
"1858","2017D06016","KSH1","2",22
"1859","2017D06016","KSH1","2",22
"1860","2017D06016","KSH1","2",22
"1861","2017D06016","KSH1","2",22
"1862","2017D06016","KSH1","2",22
"1863","2017D06016","KSH1","2",22
"1864","2017D06016","KSH1","2",22
"1865","2017D06016","KSH1","2",22
"1866","2017D06016","KSH1","2",22
"1867","2017D06016","KSH1","2",22
"1868","2017D06016","KSH1","2",22
"1869","2017D06016","KSH1","2",22
"1870","2017D06016","KSH1","2",22
"1871","2017D06016","KSH1","2",22
"1872","2017D06016","KSH1","2",22
"1873","2017D06016","KSH1","2",22
"1874","2017D06016","KSH1","2",22
"1875","2017D06016","KSH1","2",22
"1876","2017D06016","KSH1","2",22
"1877","2017D06016","KSH1","2",22
"1878","2017D06016","KSH1","2",22
"1879","2017D06016","KSH1","2",22
"1880","2017D06016","KSH1","2",22
"1881","2017D06016","KSH1","2",22
"1882","2017D06016","KSH1","2",22
"1883","2017D06016","KSH1","2",22
"1884","2017D06016","KSH1","2",22
"1885","2017D06016","KSH1","2",22
"1886","2017D06016","KSH1","2",23
"1887","2017D06016","KSH1","2",23
"1888","2017D06016","KSH1","2",23
"1889","2017D06016","KSH1","2",23
"1890","2017D06016","KSH1","2",23
"1891","2017D06016","KSH1","2",23
"1892","2017D06016","KSH1","2",23
"1893","2017D06016","KSH1","2",23
"1894","2017D06016","KSH1","2",23
"1895","2017D06016","KSH1","2",23
"1896","2017D06016","KSH1","2",23
"1897","2017D06016","KSH1","2",23
"1898","2017D06016","KSH1","2",23
"1899","2017D06016","KSH1","2",23
"1900","2017D06016","KSH1","2",23
"1901","2017D06016","KSH1","2",23
"1902","2017D06016","KSH1","2",23
"1903","2017D06016","KSH1","2",23
"1904","2017D06016","KSH1","2",23
"1905","2017D06016","KSH1","2",23
"1906","2017D06016","KSH1","2",23
"1907","2017D06016","KSH1","2",23
"1908","2017D06016","KSH1","2",23
"1909","2017D06016","KSH1","2",23
"1910","2017D06016","KSH1","2",23
"1911","2017D06016","KSH1","2",23
"1912","2017D06016","KSH1","2",23
"1913","2017D06016","KSH1","2",23
"1914","2017D06016","KSH1","2",23
"1915","2017D06016","KSH1","2",23
"1916","2017D06016","KSH1","2",23
"1917","2017D06016","KSH1","2",23
"1918","2017D06016","KSH1","2",23
"1919","2017D06016","KSH1","2",23
"1920","2017D06016","KSH1","2",23
"1921","2017D06016","KSH1","2",23
"1922","2017D06016","KSH1","2",23
"1923","2017D06016","KSH1","2",23
"1924","2017D06016","KSH1","2",23
"1925","2017D06016","KSH1","2",23
"1926","2017D06016","KSH1","2",23
"1927","2017D06016","KSH1","2",23
"1928","2017D06016","KSH1","2",23
"1929","2017D06016","KSH1","2",23
"1930","2017D06016","KSH1","2",23
"1931","2017D06016","KSH1","2",23
"1932","2017D06016","KSH1","2",23
"1933","2017D06016","KSH1","2",23
"1934","2017D06016","KSH1","2",23
"1935","2017D06016","KSH1","2",23
"1936","2017D06016","KSH1","2",23
"1937","2017D06016","KSH1","2",23
"1938","2017D06016","KSH1","2",23
"1939","2017D06016","KSH1","2",23
"1940","2017D06016","KSH1","2",23
"1941","2017D06016","KSH1","2",23
"1942","2017D06016","KSH1","2",23
"1943","2017D06016","KSH1","2",23
"1944","2017D06016","KSH1","2",23
"1945","2017D06016","KSH1","2",23
"1946","2017D06016","KSH1","2",23
"1947","2017D06016","KSH1","2",23
"1948","2017D06016","KSH1","2",24
"1949","2017D06016","KSH1","2",24
"1950","2017D06016","KSH1","2",24
"1951","2017D06016","KSH1","2",24
"1952","2017D06016","KSH1","2",24
"1953","2017D06016","KSH1","2",24
"1954","2017D06016","KSH1","2",24
"1955","2017D06016","KSH1","2",24
"1956","2017D06016","KSH1","2",24
"1957","2017D06016","KSH1","2",24
"1958","2017D06016","KSH1","2",24
"1959","2017D06016","KSH1","2",24
"1960","2017D06016","KSH1","2",24
"1961","2017D06016","KSH1","2",24
"1962","2017D06016","KSH1","2",24
"1963","2017D06016","KSH1","2",24
"1964","2017D06016","KSH1","2",24
"1965","2017D06016","KSH1","2",24
"1966","2017D06016","KSH1","2",24
"1967","2017D06016","KSH1","2",24
"1968","2017D06016","KSH1","2",24
"1969","2017D06016","KSH1","2",24
"1970","2017D06016","KSH1","2",24
"1971","2017D06016","KSH1","2",24
"1972","2017D06016","KSH1","2",24
"1973","2017D06016","KSH1","2",24
"1974","2017D06016","KSH1","2",24
"1975","2017D06016","KSH1","2",24
"1976","2017D06016","KSH1","2",24
"1977","2017D06016","KSH1","2",24
"1978","2017D06016","KSH1","2",24
"1979","2017D06016","KSH1","2",24
"1980","2017D06016","KSH1","2",24
"1981","2017D06016","KSH1","2",24
"1982","2017D06016","KSH1","2",24
"1983","2017D06016","KSH1","2",24
"1984","2017D06016","KSH1","2",24
"1985","2017D06016","KSH1","2",24
"1986","2017D06016","KSH1","2",24
"1987","2017D06016","KSH1","2",24
"1988","2017D06016","KSH1","2",25
"1989","2017D06016","KSH1","2",25
"1990","2017D06016","KSH1","2",25
"1991","2017D06016","KSH1","2",25
"1992","2017D06016","KSH1","2",25
"1993","2017D06016","KSH1","2",25
"1994","2017D06016","KSH1","2",25
"1995","2017D06016","KSH1","2",25
"1996","2017D06016","KSH1","2",25
"1997","2017D06016","KSH1","2",25
"1998","2017D06016","KSH1","2",25
"1999","2017D06016","KSH1","2",25
"2000","2017D06016","KSH1","2",25
"2001","2017D06016","KSH1","2",25
"2002","2017D06016","KSH1","2",25
"2003","2017D06016","KSH1","2",25
"2004","2017D06016","KSH1","2",25
"2005","2017D06016","KSH1","2",25
"2006","2017D06016","KSH1","2",25
"2007","2017D06016","KSH1","2",55
"2008","2017D06016","KSH1","2",55
"2009","2017D06016","KSH1","2",55
"2010","2017D06016","KSH1","2",55
"2011","2017D06016","KSH1","2",55
"2012","2017D06016","KSH1","2",55
"2013","2017D06016","KSH1","2",55
"2014","2017D06016","KSH1","2",55
"2015","2017D06016","KSH1","2",55
"2016","2017D06016","KSH1","2",55
"2017","2017D06016","KSH1","2",55
"2018","2017D06016","KSH1","2",55
"2019","2017D06016","KSH1","2",55
"2020","2017D06016","KSH1","2",55
"2021","2017D06016","KSH1","2",55
"2022","2017D06016","KSH1","2",55
"2023","2017D06016","KSH1","2",55
"2024","2017D06016","KSH1","2",55
"2025","2017D06016","KSH1","2",55
"2026","2017D06016","KSH1","2",60
"2027","2017D06016","KSH1","2",60
"2028","2017D06016","KSH1","2",60
"2029","2017D06016","KSH1","2",60
"2030","2017D06016","KSH1","2",60
"2031","2017D06016","KSH1","2",60
"2032","2017D06016","KSH1","2",60
"2033","2017D06016","KSH1","2",60
"2034","2017D06016","KSH1","2",60
"2035","2017D06016","KSH1","2",60
"2036","2017D06016","KSH1","2",60
"2037","2017D06016","KSH1","2",60
"2038","2017D06016","KSH1","2",60
"2039","2017D06016","KSH1","2",60
"2040","2017D06016","KSH1","2",60
"2041","2017D06016","KSH1","2",60
"2042","2017D06016","KSH1","2",60
"2043","2017D06016","KSH1","2",60
"2044","2017D06016","KSH1","2",60
"2045","2017D06016","KSH1","2",61
"2046","2017D06016","KSH1","2",61
"2047","2017D06016","KSH1","2",61
"2048","2017D06016","KSH1","2",61
"2049","2017D06016","KSH1","2",61
"2050","2017D06016","KSH1","2",61
"2051","2017D06016","KSH1","2",61
"2052","2017D06016","KSH1","2",61
"2053","2017D06016","KSH1","2",61
"2054","2017D06016","KSH1","2",61
"2055","2017D06016","KSH1","2",61
"2056","2017D06016","KSH1","2",61
"2057","2017D06016","KSH1","2",61
"2058","2017D06016","KSH1","2",61
"2059","2017D06016","KSH1","2",61
"2060","2017D06016","KSH1","2",61
"2061","2017D06016","KSH1","2",61
"2062","2017D06016","KSH1","2",61
"2063","2017D06016","KSH1","2",61
"2064","2017D06016","KSH1","2",66
"2065","2017D06016","KSH1","2",66
"2066","2017D06016","KSH1","2",66
"2067","2017D06016","KSH1","2",66
"2068","2017D06016","KSH1","2",66
"2069","2017D06016","KSH1","2",66
"2070","2017D06016","KSH1","2",66
"2071","2017D06016","KSH1","2",66
"2072","2017D06016","KSH1","2",66
"2073","2017D06016","KSH1","2",66
"2074","2017D06016","KSH1","2",66
"2075","2017D06016","KSH1","2",66
"2076","2017D06016","KSH1","2",66
"2077","2017D06016","KSH1","2",66
"2078","2017D06016","KSH1","2",66
"2079","2017D06016","KSH1","2",66
"2080","2017D06016","KSH1","2",66
"2081","2017D06016","KSH1","2",66
"2082","2017D06016","KSH1","2",66
"2083","2017D06016","KSH1","2",66
"2084","2017D06016","KSH1","2",66
"2085","2017D06016","KSH1","2",66
"2086","2017D06016","KSH1","2",66
"2087","2017D06016","KSH1","2",66
"2088","2017D06016","KSH1","2",66
"2089","2017D06016","KSH1","2",66
"2090","2017D06016","KSH1","2",66
"2091","2017D06016","KSH1","2",66
"2092","2017D06016","KSH1","2",66
"2093","2017D06016","KSH1","2",66
"2094","2017D06016","KSH1","2",66
"2095","2017D06016","KSH1","2",66
"2096","2017D06016","KSH1","2",66
"2097","2017D06016","KSH1","2",66
"2098","2017D06016","KSH1","2",66
"2099","2017D06016","KSH1","2",66
"2100","2017D06016","KSH1","2",66
"2101","2017D06016","KSH1","2",66
"2102","2017D06016","KSH1","2",66
"2103","2017D06016","KSH1","2",66
"2104","2017D06016","KSH1","2",66
"2105","2017D06016","KSH1","2",66
"2106","2017D06016","KSH1","2",66
"2107","2017D06016","KSH1","2",66
"2108","2017D06016","KSH1","2",66
"2109","2017D06016","KSH1","2",66
"2110","2017D06016","KSH1","2",66
"2111","2017D06016","KSH1","2",66
"2112","2017D06016","KSH1","2",66
"2113","2017D06016","KSH1","2",66
"2114","2017D06016","KSH1","2",66
"2115","2017D06016","KSH1","2",66
"2116","2017D06016","KSH1","2",66
"2117","2017D06016","KSH1","2",66
"2118","2017D06016","KSH1","2",66
"2119","2017D06016","KSH1","2",66
"2120","2017D06016","KSH1","2",66
"2121","2017D06016","KSH1","2",66
"2122","2017D06016","KSH1","2",66
"2123","2017D06016","KSH1","2",66
"2124","2017D06016","KSH1","2",66
"2125","2017D06016","KSH1","2",67
"2126","2017D06016","KSH1","2",67
"2127","2017D06016","KSH1","2",67
"2128","2017D06016","KSH1","2",67
"2129","2017D06016","KSH1","2",67
"2130","2017D06016","KSH1","2",67
"2131","2017D06016","KSH1","2",67
"2132","2017D06016","KSH1","2",67
"2133","2017D06016","KSH1","2",67
"2134","2017D06016","KSH1","2",67
"2135","2017D06016","KSH1","2",67
"2136","2017D06016","KSH1","2",67
"2137","2017D06016","KSH1","2",67
"2138","2017D06016","KSH1","2",67
"2139","2017D06016","KSH1","2",67
"2140","2017D06016","KSH1","2",67
"2141","2017D06016","KSH1","2",67
"2142","2017D06016","KSH1","2",67
"2143","2017D06016","KSH1","2",67
"2144","2017D06016","KSH1","2",68
"2145","2017D06016","KSH1","2",68
"2146","2017D06016","KSH1","2",68
"2147","2017D06016","KSH1","2",68
"2148","2017D06016","KSH1","2",68
"2149","2017D06016","KSH1","2",68
"2150","2017D06016","KSH1","2",68
"2151","2017D06016","KSH1","2",68
"2152","2017D06016","KSH1","2",68
"2153","2017D06016","KSH1","2",68
"2154","2017D06016","KSH1","2",68
"2155","2017D06016","KSH1","2",68
"2156","2017D06016","KSH1","2",68
"2157","2017D06016","KSH1","2",68
"2158","2017D06016","KSH1","2",68
"2159","2017D06016","KSH1","2",68
"2160","2017D06016","KSH1","2",68
"2161","2017D06016","KSH1","2",68
"2162","2017D06016","KSH1","2",68
"2163","2017D06016","KSH1","2",68
"2164","2017D06016","KSH1","2",68
"2165","2017D06016","KSH1","2",68
"2166","2017D06016","KSH1","2",68
"2167","2017D06016","KSH1","2",68
"2168","2017D06016","KSH1","2",68
"2169","2017D06016","KSH1","2",68
"2170","2017D06016","KSH1","2",68
"2171","2017D06016","KSH1","2",68
"2172","2017D06016","KSH1","2",68
"2173","2017D06016","KSH1","2",68
"2174","2017D06016","KSH1","2",68
"2175","2017D06016","KSH1","2",68
"2176","2017D06016","KSH1","2",68
"2177","2017D06016","KSH1","2",68
"2178","2017D06016","KSH1","2",68
"2179","2017D06016","KSH1","2",68
"2180","2017D06016","KSH1","2",68
"2181","2017D06016","KSH1","2",68
"2182","2017D06016","KSH1","2",68
"2183","2017D06016","KSH1","2",68
"2184","2017D06016","KSH1","2",71
"2185","2017D06016","KSH1","2",71
"2186","2017D06016","KSH1","2",71
"2187","2017D06016","KSH1","2",71
"2188","2017D06016","KSH1","2",71
"2189","2017D06016","KSH1","2",71
"2190","2017D06016","KSH1","2",71
"2191","2017D06016","KSH1","2",71
"2192","2017D06016","KSH1","2",71
"2193","2017D06016","KSH1","2",71
"2194","2017D06016","KSH1","2",71
"2195","2017D06016","KSH1","2",71
"2196","2017D06016","KSH1","2",71
"2197","2017D06016","KSH1","2",71
"2198","2017D06016","KSH1","2",71
"2199","2017D06016","KSH1","2",71
"2200","2017D06016","KSH1","2",71
"2201","2017D06016","KSH1","2",71
"2202","2017D06016","KSH1","2",71
"2203","2017D06016","KSH1","2",72
"2204","2017D06016","KSH1","2",72
"2205","2017D06016","KSH1","2",72
"2206","2017D06016","KSH1","2",72
"2207","2017D06016","KSH1","2",72
"2208","2017D06016","KSH1","2",72
"2209","2017D06016","KSH1","2",72
"2210","2017D06016","KSH1","2",72
"2211","2017D06016","KSH1","2",72
"2212","2017D06016","KSH1","2",72
"2213","2017D06016","KSH1","2",72
"2214","2017D06016","KSH1","2",72
"2215","2017D06016","KSH1","2",72
"2216","2017D06016","KSH1","2",72
"2217","2017D06016","KSH1","2",72
"2218","2017D06016","KSH1","2",72
"2219","2017D06016","KSH1","2",72
"2220","2017D06016","KSH1","2",72
"2221","2017D06016","KSH1","2",72
"2222","2017D06016","KSH1","2",74
"2223","2017D06016","KSH1","2",74
"2224","2017D06016","KSH1","2",74
"2225","2017D06016","KSH1","2",74
"2226","2017D06016","KSH1","2",74
"2227","2017D06016","KSH1","2",74
"2228","2017D06016","KSH1","2",74
"2229","2017D06016","KSH1","2",74
"2230","2017D06016","KSH1","2",74
"2231","2017D06016","KSH1","2",74
"2232","2017D06016","KSH1","2",74
"2233","2017D06016","KSH1","2",74
"2234","2017D06016","KSH1","2",74
"2235","2017D06016","KSH1","2",74
"2236","2017D06016","KSH1","2",74
"2237","2017D06016","KSH1","2",74
"2238","2017D06016","KSH1","2",74
"2239","2017D06016","KSH1","2",74
"2240","2017D06016","KSH1","2",74
"2241","2017D06016","KSH1","2",86
"2242","2017D06016","KSH1","2",86
"2243","2017D06016","KSH1","2",86
"2244","2017D06016","KSH1","2",86
"2245","2017D06016","KSH1","2",86
"2246","2017D06016","KSH1","2",86
"2247","2017D06016","KSH1","2",86
"2248","2017D06016","KSH1","2",86
"2249","2017D06016","KSH1","2",86
"2250","2017D06016","KSH1","2",86
"2251","2017D06016","KSH1","2",86
"2252","2017D06016","KSH1","2",86
"2253","2017D06016","KSH1","2",86
"2254","2017D06016","KSH1","2",86
"2255","2017D06016","KSH1","2",86
"2256","2017D06016","KSH1","2",86
"2257","2017D06016","KSH1","2",86
"2258","2017D06016","KSH1","2",86
